orders_per_shift,shift_minutes,capex,labor_cost_per_hour,workdays_per_year,shifts_per_day,forklift_reel_changes_per_hour,forklift_oee,forklift_utilization_pct_avg,forklift_starvations,forklift_distance_km,forklift_completed_orders,forklift_total_vehicle_minutes,ingetrans_reel_changes_per_hour,ingetrans_oee,ingetrans_utilization_pct_avg,ingetrans_starvations,ingetrans_distance_km,ingetrans_completed_orders,ingetrans_total_vehicle_minutes,delta_reel_changes_per_hour,delta_completed_orders,saved_hours_per_shift,saved_hours_per_year,saved_cost_per_year,estimated_payback_years
120,480,450000.0,30.0,250,1.0,9.0,0.65,98.0,5,20.0,96,1411.1999999999998,18.0,0.92,68.0,0,6.5,120,326.40000000000003,-9.0,-24,18.079999999999995,4519.999999999999,135599.99999999997,3.3185840707964607
120,480,450000.0,30.0,250,2.0,9.0,0.65,98.0,5,20.0,96,1411.1999999999998,18.0,0.92,68.0,0,6.5,120,326.40000000000003,-9.0,-24,18.079999999999995,9039.999999999998,271199.99999999994,1.6592920353982303
140,480,250000.0,20.0,220,1.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,3977.599999999999,79551.99999999999,3.142598551890588
140,480,250000.0,20.0,220,2.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,7955.199999999998,159103.99999999997,1.571299275945294
140,480,250000.0,20.0,250,1.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,4519.999999999999,90399.99999999999,2.7654867256637172
140,480,250000.0,20.0,250,2.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,9039.999999999998,180799.99999999997,1.3827433628318586
140,480,250000.0,25.0,220,1.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,3977.599999999999,99439.99999999997,2.5140788415124704
140,480,250000.0,25.0,220,2.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,7955.199999999998,198879.99999999994,1.2570394207562352
140,480,250000.0,25.0,250,1.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,4519.999999999999,112999.99999999997,2.2123893805309742
140,480,250000.0,25.0,250,2.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,9039.999999999998,225999.99999999994,1.1061946902654871
140,480,250000.0,30.0,220,1.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,3977.599999999999,119327.99999999997,2.095065701260392
140,480,250000.0,30.0,220,2.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,7955.199999999998,238655.99999999994,1.047532850630196
140,480,250000.0,30.0,250,1.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,4519.999999999999,135599.99999999997,1.843657817109145
140,480,250000.0,30.0,250,2.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,9039.999999999998,271199.99999999994,0.9218289085545724
140,480,350000.0,20.0,220,1.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,3977.599999999999,79551.99999999999,4.399637972646823
140,480,350000.0,20.0,220,2.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,7955.199999999998,159103.99999999997,2.1998189863234114
140,480,350000.0,20.0,250,1.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,4519.999999999999,90399.99999999999,3.871681415929204
140,480,350000.0,20.0,250,2.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,9039.999999999998,180799.99999999997,1.935840707964602
140,480,350000.0,25.0,220,1.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,3977.599999999999,99439.99999999997,3.519710378117459
140,480,350000.0,25.0,220,2.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,7955.199999999998,198879.99999999994,1.7598551890587295
140,480,350000.0,25.0,250,1.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,4519.999999999999,112999.99999999997,3.0973451327433636
140,480,350000.0,25.0,250,2.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,9039.999999999998,225999.99999999994,1.5486725663716818
140,480,350000.0,30.0,220,1.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,3977.599999999999,119327.99999999997,2.933091981764549
140,480,350000.0,30.0,220,2.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,7955.199999999998,238655.99999999994,1.4665459908822744
140,480,350000.0,30.0,250,1.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,4519.999999999999,135599.99999999997,2.581120943952803
140,480,350000.0,30.0,250,2.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,9039.999999999998,271199.99999999994,1.2905604719764014
140,480,450000.0,20.0,220,1.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,3977.599999999999,79551.99999999999,5.656677393403058
140,480,450000.0,20.0,220,2.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,7955.199999999998,159103.99999999997,2.828338696701529
140,480,450000.0,20.0,250,1.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,4519.999999999999,90399.99999999999,4.9778761061946915
140,480,450000.0,20.0,250,2.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,9039.999999999998,180799.99999999997,2.4889380530973457
140,480,450000.0,25.0,220,1.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,3977.599999999999,99439.99999999997,4.525341914722447
140,480,450000.0,25.0,220,2.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,7955.199999999998,198879.99999999994,2.2626709573612236
140,480,450000.0,25.0,250,1.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,4519.999999999999,112999.99999999997,3.982300884955753
140,480,450000.0,25.0,250,2.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,9039.999999999998,225999.99999999994,1.9911504424778765
140,480,450000.0,30.0,220,1.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,3977.599999999999,119327.99999999997,3.771118262268706
140,480,450000.0,30.0,220,2.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,7955.199999999998,238655.99999999994,1.885559131134353
140,480,450000.0,30.0,250,1.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,4519.999999999999,135599.99999999997,3.3185840707964607
140,480,450000.0,30.0,250,2.0,10.5,0.65,98.0,5,20.0,112,1411.1999999999998,21.0,0.92,68.0,0,6.5,140,326.40000000000003,-10.5,-28,18.079999999999995,9039.999999999998,271199.99999999994,1.6592920353982303
160,480,250000.0,20.0,220,1.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,3977.599999999999,79551.99999999999,3.142598551890588
160,480,250000.0,20.0,220,2.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,7955.199999999998,159103.99999999997,1.571299275945294
160,480,250000.0,20.0,250,1.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,4519.999999999999,90399.99999999999,2.7654867256637172
160,480,250000.0,20.0,250,2.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,9039.999999999998,180799.99999999997,1.3827433628318586
160,480,250000.0,25.0,220,1.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,3977.599999999999,99439.99999999997,2.5140788415124704
160,480,250000.0,25.0,220,2.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,7955.199999999998,198879.99999999994,1.2570394207562352
160,480,250000.0,25.0,250,1.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,4519.999999999999,112999.99999999997,2.2123893805309742
160,480,250000.0,25.0,250,2.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,9039.999999999998,225999.99999999994,1.1061946902654871
160,480,250000.0,30.0,220,1.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,3977.599999999999,119327.99999999997,2.095065701260392
160,480,250000.0,30.0,220,2.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,7955.199999999998,238655.99999999994,1.047532850630196
160,480,250000.0,30.0,250,1.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,4519.999999999999,135599.99999999997,1.843657817109145
160,480,250000.0,30.0,250,2.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,9039.999999999998,271199.99999999994,0.9218289085545724
160,480,350000.0,20.0,220,1.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,3977.599999999999,79551.99999999999,4.399637972646823
160,480,350000.0,20.0,220,2.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,7955.199999999998,159103.99999999997,2.1998189863234114
160,480,350000.0,20.0,250,1.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,4519.999999999999,90399.99999999999,3.871681415929204
160,480,350000.0,20.0,250,2.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,9039.999999999998,180799.99999999997,1.935840707964602
160,480,350000.0,25.0,220,1.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,3977.599999999999,99439.99999999997,3.519710378117459
160,480,350000.0,25.0,220,2.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,7955.199999999998,198879.99999999994,1.7598551890587295
160,480,350000.0,25.0,250,1.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,4519.999999999999,112999.99999999997,3.0973451327433636
160,480,350000.0,25.0,250,2.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,9039.999999999998,225999.99999999994,1.5486725663716818
160,480,350000.0,30.0,220,1.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,3977.599999999999,119327.99999999997,2.933091981764549
160,480,350000.0,30.0,220,2.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,7955.199999999998,238655.99999999994,1.4665459908822744
160,480,350000.0,30.0,250,1.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,4519.999999999999,135599.99999999997,2.581120943952803
160,480,350000.0,30.0,250,2.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,9039.999999999998,271199.99999999994,1.2905604719764014
160,480,450000.0,20.0,220,1.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,3977.599999999999,79551.99999999999,5.656677393403058
160,480,450000.0,20.0,220,2.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,7955.199999999998,159103.99999999997,2.828338696701529
160,480,450000.0,20.0,250,1.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,4519.999999999999,90399.99999999999,4.9778761061946915
160,480,450000.0,20.0,250,2.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,9039.999999999998,180799.99999999997,2.4889380530973457
160,480,450000.0,25.0,220,1.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,3977.599999999999,99439.99999999997,4.525341914722447
160,480,450000.0,25.0,220,2.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,7955.199999999998,198879.99999999994,2.2626709573612236
160,480,450000.0,25.0,250,1.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,4519.999999999999,112999.99999999997,3.982300884955753
160,480,450000.0,25.0,250,2.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,9039.999999999998,225999.99999999994,1.9911504424778765
160,480,450000.0,30.0,220,1.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,3977.599999999999,119327.99999999997,3.771118262268706
160,480,450000.0,30.0,220,2.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,7955.199999999998,238655.99999999994,1.885559131134353
160,480,450000.0,30.0,250,1.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,4519.999999999999,135599.99999999997,3.3185840707964607
160,480,450000.0,30.0,250,2.0,12.0,0.65,98.0,5,20.0,128,1411.1999999999998,24.0,0.92,68.0,0,6.5,160,326.40000000000003,-12.0,-32,18.079999999999995,9039.999999999998,271199.99999999994,1.6592920353982303
